#    L    TT             EE             BB             TE             PP             TP             EP          
  1395    0.45934E+00    0.17365E+02    0.00000E+00   -0.83079E+00    0.18023E-08    0.16279E-05   -0.18536E-06
  1396    0.49557E+00    0.17170E+02    0.00000E+00   -0.81599E+00    0.17994E-08    0.16257E-05   -0.18341E-06
  1397    0.49340E+00    0.16975E+02    0.00000E+00   -0.80059E+00    0.17966E-08    0.16235E-05   -0.18146E-06
  1398    0.45409E+00    0.16780E+02    0.00000E+00   -0.78526E+00    0.17937E-08    0.16214E-05   -0.17952E-06
  1399    0.45315E+00    0.16588E+02    0.00000E+00   -0.77069E+00    0.17909E-08    0.16195E-05   -0.17760E-06
  1400    0.49183E+00    0.16397E+02    0.00000E+00   -0.75682E+00    0.17881E-08    0.16176E-05   -0.17568E-06
  1401    0.49694E+00    0.16206E+02    0.00000E+00   -0.74356E+00    0.17852E-08    0.16159E-05   -0.17378E-06
  1402    0.54325E+00    0.16018E+02    0.00000E+00   -0.73142E+00    0.17824E-08    0.16142E-05   -0.17189E-06
  1403    0.55683E+00    0.15831E+02    0.00000E+00   -0.71935E+00    0.17796E-08    0.16127E-05   -0.17001E-06
  1404    0.53801E+00    0.15645E+02    0.00000E+00   -0.70785E+00    0.17768E-08    0.16112E-05   -0.16813E-06
  1405    0.63571E+00    0.15461E+02    0.00000E+00   -0.69661E+00    0.17740E-08    0.16098E-05   -0.16627E-06
  1406    0.62741E+00    0.15279E+02    0.00000E+00   -0.68686E+00    0.17712E-08    0.16086E-05   -0.16442E-06
  1407    0.58774E+00    0.15098E+02    0.00000E+00   -0.67682E+00    0.17684E-08    0.16074E-05   -0.16257E-06
  1408    0.73989E+00    0.14918E+02    0.00000E+00   -0.66697E+00    0.17656E-08    0.16062E-05   -0.16073E-06
  1409    0.71279E+00    0.14741E+02    0.00000E+00   -0.65703E+00    0.17628E-08    0.16052E-05   -0.15890E-06
  1410    0.80391E+00    0.14565E+02    0.00000E+00   -0.64820E+00    0.17601E-08    0.16042E-05   -0.15707E-06
  1411    0.86503E+00    0.14391E+02    0.00000E+00   -0.63871E+00    0.17573E-08    0.16032E-05   -0.15525E-06
  1412    0.89648E+00    0.14220E+02    0.00000E+00   -0.62904E+00    0.17545E-08    0.16023E-05   -0.15343E-06
  1413    0.82434E+00    0.14051E+02    0.00000E+00   -0.61965E+00    0.17518E-08    0.16015E-05   -0.15161E-06
  1414    0.87178E+00    0.13883E+02    0.00000E+00   -0.60951E+00    0.17490E-08    0.16007E-05   -0.14980E-06
  1415    0.89059E+00    0.13718E+02    0.00000E+00   -0.59984E+00    0.17463E-08    0.15999E-05   -0.14799E-06
  1416    0.95538E+00    0.13555E+02    0.00000E+00   -0.59036E+00    0.17435E-08    0.15991E-05   -0.14618E-06
  1417    0.91794E+00    0.13394E+02    0.00000E+00   -0.58153E+00    0.17408E-08    0.15984E-05   -0.14437E-06
  1418    0.92718E+00    0.13235E+02    0.00000E+00   -0.57085E+00    0.17380E-08    0.15977E-05   -0.14256E-06
  1419    0.90914E+00    0.13079E+02    0.00000E+00   -0.56100E+00    0.17353E-08    0.15970E-05   -0.14075E-06
  1420    0.93847E+00    0.12926E+02    0.00000E+00   -0.55097E+00    0.17326E-08    0.15964E-05   -0.13894E-06
  1421    0.94120E+00    0.12774E+02    0.00000E+00   -0.54048E+00    0.17299E-08    0.15957E-05   -0.13712E-06
  1422    0.99198E+00    0.12626E+02    0.00000E+00   -0.52999E+00    0.17272E-08    0.15950E-05   -0.13531E-06
  1423    0.94257E+00    0.12480E+02    0.00000E+00   -0.51923E+00    0.17245E-08    0.15943E-05   -0.13349E-06
  1424    0.10162E+01    0.12336E+02    0.00000E+00   -0.50792E+00    0.17218E-08    0.15937E-05   -0.13166E-06
  1425    0.99027E+00    0.12196E+02    0.00000E+00   -0.49652E+00    0.17191E-08    0.15929E-05   -0.12983E-06
  1426    0.93949E+00    0.12058E+02    0.00000E+00   -0.48476E+00    0.17164E-08    0.15922E-05   -0.12799E-06
  1427    0.10127E+01    0.11923E+02    0.00000E+00   -0.47235E+00    0.17137E-08    0.15915E-05   -0.12615E-06
  1428    0.98753E+00    0.11789E+02    0.00000E+00   -0.46051E+00    0.17110E-08    0.15907E-05   -0.12430E-06
  1429    0.93845E+00    0.11661E+02    0.00000E+00   -0.44673E+00    0.17083E-08    0.15898E-05   -0.12244E-06
  1430    0.94015E+00    0.11534E+02    0.00000E+00   -0.43444E+00    0.17056E-08    0.15890E-05   -0.12058E-06
  1431    0.91869E+00    0.11409E+02    0.00000E+00   -0.42039E+00    0.17030E-08    0.15880E-05   -0.11870E-06
  1432    0.87440E+00    0.11288E+02    0.00000E+00   -0.40654E+00    0.17003E-08    0.15871E-05   -0.11681E-06
  1433    0.95619E+00    0.11170E+02    0.00000E+00   -0.39186E+00    0.16977E-08    0.15860E-05   -0.11492E-06
  1434    0.94156E+00    0.11056E+02    0.00000E+00   -0.37682E+00    0.16950E-08    0.15849E-05   -0.11301E-06
  1435    0.90513E+00    0.10943E+02    0.00000E+00   -0.36189E+00    0.16924E-08    0.15837E-05   -0.11109E-06
  1436    0.92152E+00    0.10834E+02    0.00000E+00   -0.34752E+00    0.16897E-08    0.15825E-05   -0.10915E-06
  1437    0.84251E+00    0.10728E+02    0.00000E+00   -0.33121E+00    0.16871E-08    0.15812E-05   -0.10720E-06
  1438    0.81701E+00    0.10625E+02    0.00000E+00   -0.31640E+00    0.16845E-08    0.15798E-05   -0.10524E-06
  1439    0.77108E+00    0.10525E+02    0.00000E+00   -0.29910E+00    0.16818E-08    0.15783E-05   -0.10326E-06
  1440    0.77934E+00    0.10429E+02    0.00000E+00   -0.28274E+00    0.16792E-08    0.15767E-05   -0.10127E-06
  1441    0.76785E+00    0.10335E+02    0.00000E+00   -0.26704E+00    0.16766E-08    0.15750E-05   -0.99262E-07
  1442    0.73696E+00    0.10244E+02    0.00000E+00   -0.25025E+00    0.16740E-08    0.15732E-05   -0.97235E-07
  1443    0.68699E+00    0.10158E+02    0.00000E+00   -0.23207E+00    0.16714E-08    0.15712E-05   -0.95190E-07
  1444    0.69259E+00    0.10074E+02    0.00000E+00   -0.21447E+00    0.16688E-08    0.15692E-05   -0.93126E-07
  1445    0.60552E+00    0.99936E+01    0.00000E+00   -0.19716E+00    0.16662E-08    0.15670E-05   -0.91043E-07
  1446    0.64898E+00    0.99156E+01    0.00000E+00   -0.17838E+00    0.16636E-08    0.15647E-05   -0.88940E-07
  1447    0.52617E+00    0.98418E+01    0.00000E+00   -0.15785E+00    0.16610E-08    0.15623E-05   -0.86816E-07
  1448    0.53458E+00    0.97716E+01    0.00000E+00   -0.13975E+00    0.16584E-08    0.15598E-05   -0.84671E-07
  1449    0.52596E+00    0.97033E+01    0.00000E+00   -0.12010E+00    0.16558E-08    0.15571E-05   -0.82503E-07
  1450    0.50068E+00    0.96393E+01    0.00000E+00   -0.10009E+00    0.16533E-08    0.15542E-05   -0.80312E-07
  1451    0.53317E+00    0.95788E+01    0.00000E+00   -0.80940E-01    0.16507E-08    0.15512E-05   -0.78098E-07
  1452    0.47435E+00    0.95211E+01    0.00000E+00   -0.62424E-01    0.16481E-08    0.15481E-05   -0.75861E-07
  1453    0.47209E+00    0.94669E+01    0.00000E+00   -0.42089E-01    0.16456E-08    0.15448E-05   -0.73601E-07
  1454    0.52569E+00    0.94162E+01    0.00000E+00   -0.21197E-01    0.16430E-08    0.15413E-05   -0.71318E-07
  1455    0.56017E+00    0.93683E+01    0.00000E+00   -0.10117E-02    0.16405E-08    0.15378E-05   -0.69014E-07
  1456    0.57483E+00    0.93247E+01    0.00000E+00    0.17947E-01    0.16379E-08    0.15341E-05   -0.66688E-07
  1457    0.49470E+00    0.92831E+01    0.00000E+00    0.38131E-01    0.16354E-08    0.15303E-05   -0.64341E-07
  1458    0.54193E+00    0.92459E+01    0.00000E+00    0.58277E-01    0.16328E-08    0.15264E-05   -0.61974E-07
  1459    0.56724E+00    0.92114E+01    0.00000E+00    0.79349E-01    0.16303E-08    0.15223E-05   -0.59587E-07
  1460    0.56996E+00    0.91812E+01    0.00000E+00    0.99343E-01    0.16278E-08    0.15182E-05   -0.57180E-07
  1461    0.62365E+00    0.91524E+01    0.00000E+00    0.11848E+00    0.16253E-08    0.15140E-05   -0.54754E-07
  1462    0.65335E+00    0.91278E+01    0.00000E+00    0.13773E+00    0.16227E-08    0.15097E-05   -0.52309E-07
  1463    0.58407E+00    0.91069E+01    0.00000E+00    0.15731E+00    0.16202E-08    0.15053E-05   -0.49846E-07
  1464    0.63797E+00    0.90888E+01    0.00000E+00    0.17670E+00    0.16177E-08    0.15008E-05   -0.47365E-07
  1465    0.59149E+00    0.90742E+01    0.00000E+00    0.19538E+00    0.16152E-08    0.14963E-05   -0.44867E-07
  1466    0.66679E+00    0.90633E+01    0.00000E+00    0.21432E+00    0.16127E-08    0.14917E-05   -0.42352E-07
  1467    0.64033E+00    0.90552E+01    0.00000E+00    0.23226E+00    0.16102E-08    0.14870E-05   -0.39820E-07
  1468    0.65997E+00    0.90507E+01    0.00000E+00    0.25015E+00    0.16077E-08    0.14823E-05   -0.37272E-07
  1469    0.72502E+00    0.90491E+01    0.00000E+00    0.26748E+00    0.16052E-08    0.14775E-05   -0.34709E-07
  1470    0.61193E+00    0.90503E+01    0.00000E+00    0.28522E+00    0.16028E-08    0.14727E-05   -0.32131E-07
  1471    0.69141E+00    0.90559E+01    0.00000E+00    0.30136E+00    0.16003E-08    0.14679E-05   -0.29538E-07
  1472    0.73993E+00    0.90644E+01    0.00000E+00    0.31761E+00    0.15978E-08    0.14630E-05   -0.26930E-07
  1473    0.75679E+00    0.90758E+01    0.00000E+00    0.33270E+00    0.15953E-08    0.14581E-05   -0.24309E-07
  1474    0.66700E+00    0.90900E+01    0.00000E+00    0.34834E+00    0.15929E-08    0.14532E-05   -0.21675E-07
  1475    0.69272E+00    0.91072E+01    0.00000E+00    0.36327E+00    0.15904E-08    0.14482E-05   -0.19028E-07
  1476    0.68468E+00    0.91280E+01    0.00000E+00    0.37697E+00    0.15880E-08    0.14433E-05   -0.16368E-07
  1477    0.71648E+00    0.91517E+01    0.00000E+00    0.39115E+00    0.15855E-08    0.14384E-05   -0.13697E-07
  1478    0.71313E+00    0.91783E+01    0.00000E+00    0.40455E+00    0.15831E-08    0.14334E-05   -0.11014E-07
  1479    0.74821E+00    0.92086E+01    0.00000E+00    0.41716E+00    0.15806E-08    0.14285E-05   -0.83194E-08
  1480    0.74675E+00    0.92419E+01    0.00000E+00    0.42965E+00    0.15782E-08    0.14236E-05   -0.56146E-08
  1481    0.71548E+00    0.92773E+01    0.00000E+00    0.44181E+00    0.15758E-08    0.14187E-05   -0.28996E-08
  1482    0.72798E+00    0.93164E+01    0.00000E+00    0.45362E+00    0.15733E-08    0.14139E-05   -0.17494E-09
  1483    0.71671E+00    0.93584E+01    0.00000E+00    0.46502E+00    0.15709E-08    0.14091E-05    0.25590E-08
  1484    0.73296E+00    0.94026E+01    0.00000E+00    0.47615E+00    0.15685E-08    0.14043E-05    0.53018E-08
  1485    0.72404E+00    0.94498E+01    0.00000E+00    0.48694E+00    0.15661E-08    0.13996E-05    0.80529E-08
  1486    0.71154E+00    0.95007E+01    0.00000E+00    0.49769E+00    0.15637E-08    0.13949E-05    0.10812E-07
  1487    0.69475E+00    0.95531E+01    0.00000E+00    0.50817E+00    0.15613E-08    0.13903E-05    0.13579E-07
  1488    0.69528E+00    0.96092E+01    0.00000E+00    0.51861E+00    0.15589E-08    0.13857E-05    0.16352E-07
  1489    0.66785E+00    0.96683E+01    0.00000E+00    0.52885E+00    0.15565E-08    0.13813E-05    0.19132E-07
  1490    0.64890E+00    0.97289E+01    0.00000E+00    0.53915E+00    0.15541E-08    0.13769E-05    0.21919E-07
  1491    0.63031E+00    0.97924E+01    0.00000E+00    0.54941E+00    0.15517E-08    0.13726E-05    0.24710E-07
  1492    0.61882E+00    0.98590E+01    0.00000E+00    0.55981E+00    0.15493E-08    0.13683E-05    0.27508E-07
  1493    0.59886E+00    0.99271E+01    0.00000E+00    0.57035E+00    0.15469E-08    0.13642E-05    0.30309E-07
  1494    0.57717E+00    0.99981E+01    0.00000E+00    0.58111E+00    0.15446E-08    0.13602E-05    0.33116E-07
  1495    0.56049E+00    0.10072E+02    0.00000E+00    0.59220E+00    0.15422E-08    0.13562E-05    0.35926E-07
  1496    0.54068E+00    0.10149E+02    0.00000E+00    0.60376E+00    0.15398E-08    0.13524E-05    0.38739E-07
  1497    0.51704E+00    0.10226E+02    0.00000E+00    0.61580E+00    0.15375E-08    0.13487E-05    0.41556E-07
  1498    0.50375E+00    0.10307E+02    0.00000E+00    0.62838E+00    0.15351E-08    0.13451E-05    0.44375E-07
  1499    0.48524E+00    0.10390E+02    0.00000E+00    0.64174E+00    0.15328E-08    0.13417E-05    0.47196E-07
  1500    0.46825E+00    0.10475E+02    0.00000E+00    0.65586E+00    0.15304E-08    0.13384E-05    0.50019E-07
  1501    0.45204E+00    0.10562E+02    0.00000E+00    0.67102E+00    0.15281E-08    0.13352E-05    0.52842E-07
  1502    0.43569E+00    0.10652E+02    0.00000E+00    0.68671E+00    0.15257E-08    0.13322E-05    0.55665E-07
  1503    0.42568E+00    0.10744E+02    0.00000E+00    0.70307E+00    0.15234E-08    0.13293E-05    0.58486E-07
  1504    0.41362E+00    0.10837E+02    0.00000E+00    0.72017E+00    0.15210E-08    0.13265E-05    0.61303E-07
  1505    0.39856E+00    0.10932E+02    0.00000E+00    0.73762E+00    0.15187E-08    0.13239E-05    0.64113E-07
  1506    0.38698E+00    0.11030E+02    0.00000E+00    0.75549E+00    0.15164E-08    0.13213E-05    0.66916E-07
  1507    0.37791E+00    0.11129E+02    0.00000E+00    0.77368E+00    0.15141E-08    0.13189E-05    0.69709E-07
  1508    0.37041E+00    0.11230E+02    0.00000E+00    0.79182E+00    0.15118E-08    0.13166E-05    0.72491E-07
  1509    0.35609E+00    0.11332E+02    0.00000E+00    0.81005E+00    0.15094E-08    0.13144E-05    0.75260E-07
  1510    0.35628E+00    0.11437E+02    0.00000E+00    0.82804E+00    0.15071E-08    0.13123E-05    0.78013E-07
  1511    0.34031E+00    0.11543E+02    0.00000E+00    0.84655E+00    0.15048E-08    0.13103E-05    0.80751E-07
  1512    0.32951E+00    0.11650E+02    0.00000E+00    0.86331E+00    0.15025E-08    0.13084E-05    0.83469E-07
  1513    0.31550E+00    0.11759E+02    0.00000E+00    0.88130E+00    0.15002E-08    0.13066E-05    0.86168E-07
  1514    0.31218E+00    0.11871E+02    0.00000E+00    0.89828E+00    0.14980E-08    0.13049E-05    0.88844E-07
  1515    0.32603E+00    0.11983E+02    0.00000E+00    0.91571E+00    0.14957E-08    0.13032E-05    0.91496E-07
  1516    0.31894E+00    0.12096E+02    0.00000E+00    0.93136E+00    0.14934E-08    0.13016E-05    0.94123E-07
  1517    0.31968E+00    0.12211E+02    0.00000E+00    0.94744E+00    0.14911E-08    0.13001E-05    0.96723E-07
  1518    0.31987E+00    0.12327E+02    0.00000E+00    0.96395E+00    0.14888E-08    0.12987E-05    0.99293E-07
  1519    0.31854E+00    0.12444E+02    0.00000E+00    0.97790E+00    0.14866E-08    0.12973E-05    0.10183E-06
  1520    0.32960E+00    0.12562E+02    0.00000E+00    0.99224E+00    0.14843E-08    0.12959E-05    0.10434E-06
  1521    0.32981E+00    0.12682E+02    0.00000E+00    0.10062E+01    0.14820E-08    0.12947E-05    0.10681E-06
  1522    0.32564E+00    0.12802E+02    0.00000E+00    0.10191E+01    0.14798E-08    0.12934E-05    0.10925E-06
  1523    0.33100E+00    0.12923E+02    0.00000E+00    0.10316E+01    0.14775E-08    0.12923E-05    0.11164E-06
  1524    0.33007E+00    0.13045E+02    0.00000E+00    0.10430E+01    0.14753E-08    0.12911E-05    0.11400E-06
  1525    0.32933E+00    0.13169E+02    0.00000E+00    0.10540E+01    0.14730E-08    0.12900E-05    0.11632E-06
  1526    0.33525E+00    0.13292E+02    0.00000E+00    0.10645E+01    0.14708E-08    0.12889E-05    0.11859E-06
  1527    0.33944E+00    0.13416E+02    0.00000E+00    0.10732E+01    0.14685E-08    0.12878E-05    0.12082E-06
  1528    0.34096E+00    0.13541E+02    0.00000E+00    0.10821E+01    0.14663E-08    0.12868E-05    0.12300E-06
  1529    0.34627E+00    0.13667E+02    0.00000E+00    0.10906E+01    0.14641E-08    0.12858E-05    0.12513E-06
  1530    0.35443E+00    0.13793E+02    0.00000E+00    0.10979E+01    0.14618E-08    0.12848E-05    0.12721E-06
  1531    0.35704E+00    0.13919E+02    0.00000E+00    0.11040E+01    0.14596E-08    0.12838E-05    0.12924E-06
  1532    0.36801E+00    0.14047E+02    0.00000E+00    0.11103E+01    0.14574E-08    0.12828E-05    0.13121E-06
  1533    0.37152E+00    0.14174E+02    0.00000E+00    0.11169E+01    0.14552E-08    0.12818E-05    0.13313E-06
  1534    0.38149E+00    0.14302E+02    0.00000E+00    0.11208E+01    0.14530E-08    0.12808E-05    0.13499E-06
  1535    0.38952E+00    0.14430E+02    0.00000E+00    0.11256E+01    0.14508E-08    0.12797E-05    0.13679E-06
  1536    0.39467E+00    0.14558E+02    0.00000E+00    0.11291E+01    0.14486E-08    0.12787E-05    0.13853E-06
  1537    0.41083E+00    0.14686E+02    0.00000E+00    0.11321E+01    0.14464E-08    0.12776E-05    0.14021E-06
  1538    0.42961E+00    0.14815E+02    0.00000E+00    0.11353E+01    0.14442E-08    0.12766E-05    0.14182E-06
  1539    0.41293E+00    0.14943E+02    0.00000E+00    0.11379E+01    0.14420E-08    0.12754E-05    0.14336E-06
  1540    0.41926E+00    0.15070E+02    0.00000E+00    0.11407E+01    0.14398E-08    0.12743E-05    0.14484E-06
  1541    0.42535E+00    0.15199E+02    0.00000E+00    0.11422E+01    0.14376E-08    0.12731E-05    0.14625E-06
  1542    0.43025E+00    0.15327E+02    0.00000E+00    0.11445E+01    0.14354E-08    0.12719E-05    0.14758E-06
  1543    0.42557E+00    0.15454E+02    0.00000E+00    0.11455E+01    0.14333E-08    0.12706E-05    0.14884E-06
  1544    0.42523E+00    0.15582E+02    0.00000E+00    0.11474E+01    0.14311E-08    0.12693E-05    0.15002E-06
  1545    0.42826E+00    0.15709E+02    0.00000E+00    0.11493E+01    0.14289E-08    0.12679E-05    0.15113E-06
  1546    0.41885E+00    0.15835E+02    0.00000E+00    0.11506E+01    0.14267E-08    0.12665E-05    0.15216E-06
  1547    0.41090E+00    0.15961E+02    0.00000E+00    0.11528E+01    0.14246E-08    0.12650E-05    0.15311E-06
  1548    0.41090E+00    0.16087E+02    0.00000E+00    0.11550E+01    0.14224E-08    0.12634E-05    0.15397E-06
  1549    0.40301E+00    0.16212E+02    0.00000E+00    0.11580E+01    0.14203E-08    0.12618E-05    0.15475E-06
  1550    0.40116E+00    0.16336E+02    0.00000E+00    0.11610E+01    0.14181E-08    0.12601E-05    0.15544E-06
  1551    0.38219E+00    0.16460E+02    0.00000E+00    0.11641E+01    0.14160E-08    0.12583E-05    0.15605E-06
  1552    0.37534E+00    0.16582E+02    0.00000E+00    0.11685E+01    0.14138E-08    0.12564E-05    0.15657E-06
  1553    0.35796E+00    0.16705E+02    0.00000E+00    0.11740E+01    0.14117E-08    0.12544E-05    0.15701E-06
  1554    0.34452E+00    0.16827E+02    0.00000E+00    0.11790E+01    0.14096E-08    0.12524E-05    0.15737E-06
  1555    0.31980E+00    0.16947E+02    0.00000E+00    0.11847E+01    0.14074E-08    0.12503E-05    0.15765E-06
  1556    0.30569E+00    0.17066E+02    0.00000E+00    0.11903E+01    0.14053E-08    0.12481E-05    0.15787E-06
  1557    0.28697E+00    0.17185E+02    0.00000E+00    0.11962E+01    0.14032E-08    0.12459E-05    0.15801E-06
  1558    0.27068E+00    0.17303E+02    0.00000E+00    0.12030E+01    0.14011E-08    0.12436E-05    0.15809E-06
  1559    0.26389E+00    0.17418E+02    0.00000E+00    0.12090E+01    0.13990E-08    0.12412E-05    0.15810E-06
  1560    0.25136E+00    0.17534E+02    0.00000E+00    0.12149E+01    0.13968E-08    0.12388E-05    0.15806E-06
  1561    0.21785E+00    0.17647E+02    0.00000E+00    0.12210E+01    0.13947E-08    0.12364E-05    0.15796E-06
  1562    0.18527E+00    0.17760E+02    0.00000E+00    0.12266E+01    0.13926E-08    0.12339E-05    0.15780E-06
  1563    0.16068E+00    0.17872E+02    0.00000E+00    0.12328E+01    0.13905E-08    0.12313E-05    0.15760E-06
  1564    0.14370E+00    0.17982E+02    0.00000E+00    0.12388E+01    0.13884E-08    0.12287E-05    0.15735E-06
  1565    0.13395E+00    0.18090E+02    0.00000E+00    0.12444E+01    0.13863E-08    0.12261E-05    0.15705E-06
  1566    0.11620E+00    0.18197E+02    0.00000E+00    0.12508E+01    0.13842E-08    0.12234E-05    0.15672E-06
  1567    0.90075E-01    0.18301E+02    0.00000E+00    0.12556E+01    0.13822E-08    0.12207E-05    0.15635E-06
  1568    0.70053E-01    0.18406E+02    0.00000E+00    0.12607E+01    0.13801E-08    0.12180E-05    0.15594E-06
  1569    0.63188E-01    0.18508E+02    0.00000E+00    0.12656E+01    0.13780E-08    0.12152E-05    0.15550E-06
  1570    0.54246E-01    0.18610E+02    0.00000E+00    0.12702E+01    0.13759E-08    0.12125E-05    0.15504E-06
  1571    0.50279E-01    0.18711E+02    0.00000E+00    0.12752E+01    0.13739E-08    0.12097E-05    0.15455E-06
