#    L    TT             EE             TE             PP             TP          
   871    0.41372E+01    0.14419E+02    0.31200E+01    0.21785E+06    0.10217E+03
   872    0.41637E+01    0.14620E+02    0.31914E+01    0.21740E+06    0.10188E+03
   873    0.41569E+01    0.14824E+02    0.32607E+01    0.21694E+06    0.10159E+03
   874    0.41879E+01    0.15035E+02    0.33275E+01    0.21648E+06    0.10130E+03
   875    0.41790E+01    0.15248E+02    0.33936E+01    0.21603E+06    0.10101E+03
   876    0.41268E+01    0.15466E+02    0.34582E+01    0.21557E+06    0.10072E+03
   877    0.42508E+01    0.15689E+02    0.35199E+01    0.21512E+06    0.10043E+03
   878    0.41762E+01    0.15916E+02    0.35801E+01    0.21467E+06    0.10015E+03
   879    0.41967E+01    0.16147E+02    0.36390E+01    0.21422E+06    0.99867E+02
   880    0.42348E+01    0.16383E+02    0.36964E+01    0.21377E+06    0.99584E+02
   881    0.42127E+01    0.16621E+02    0.37511E+01    0.21333E+06    0.99303E+02
   882    0.42013E+01    0.16864E+02    0.38044E+01    0.21288E+06    0.99023E+02
   883    0.42716E+01    0.17111E+02    0.38551E+01    0.21244E+06    0.98744E+02
   884    0.41973E+01    0.17361E+02    0.39058E+01    0.21199E+06    0.98465E+02
   885    0.41237E+01    0.17615E+02    0.39541E+01    0.21155E+06    0.98188E+02
   886    0.41216E+01    0.17873E+02    0.40009E+01    0.21111E+06    0.97912E+02
   887    0.40391E+01    0.18134E+02    0.40468E+01    0.21067E+06    0.97637E+02
   888    0.40957E+01    0.18399E+02    0.40914E+01    0.21023E+06    0.97362E+02
   889    0.39166E+01    0.18665E+02    0.41351E+01    0.20979E+06    0.97089E+02
   890    0.38699E+01    0.18936E+02    0.41769E+01    0.20936E+06    0.96816E+02
   891    0.38778E+01    0.19210E+02    0.42192E+01    0.20892E+06    0.96545E+02
   892    0.38627E+01    0.19485E+02    0.42619E+01    0.20849E+06    0.96274E+02
   893    0.37470E+01    0.19765E+02    0.43038E+01    0.20806E+06    0.96004E+02
   894    0.37502E+01    0.20046E+02    0.43453E+01    0.20762E+06    0.95735E+02
   895    0.36459E+01    0.20330E+02    0.43891E+01    0.20719E+06    0.95466E+02
   896    0.35795E+01    0.20617E+02    0.44325E+01    0.20676E+06    0.95199E+02
   897    0.34733E+01    0.20906E+02    0.44775E+01    0.20634E+06    0.94932E+02
   898    0.34723E+01    0.21197E+02    0.45238E+01    0.20591E+06    0.94666E+02
   899    0.34248E+01    0.21490E+02    0.45710E+01    0.20548E+06    0.94400E+02
   900    0.33274E+01    0.21785E+02    0.46209E+01    0.20506E+06    0.94136E+02
   901    0.33252E+01    0.22081E+02    0.46724E+01    0.20464E+06    0.93871E+02
   902    0.32665E+01    0.22380E+02    0.47261E+01    0.20421E+06    0.93608E+02
   903    0.30738E+01    0.22680E+02    0.47810E+01    0.20379E+06    0.93345E+02
   904    0.31155E+01    0.22980E+02    0.48368E+01    0.20337E+06    0.93083E+02
   905    0.30169E+01    0.23284E+02    0.48932E+01    0.20295E+06    0.92821E+02
   906    0.29234E+01    0.23587E+02    0.49499E+01    0.20253E+06    0.92561E+02
   907    0.29061E+01    0.23892E+02    0.50068E+01    0.20212E+06    0.92300E+02
   908    0.29620E+01    0.24197E+02    0.50642E+01    0.20170E+06    0.92041E+02
   909    0.29391E+01    0.24504E+02    0.51204E+01    0.20129E+06    0.91782E+02
   910    0.28345E+01    0.24812E+02    0.51775E+01    0.20087E+06    0.91524E+02
   911    0.27934E+01    0.25119E+02    0.52328E+01    0.20046E+06    0.91266E+02
   912    0.27384E+01    0.25428E+02    0.52876E+01    0.20005E+06    0.91009E+02
   913    0.24436E+01    0.25736E+02    0.53409E+01    0.19964E+06    0.90753E+02
   914    0.25000E+01    0.26045E+02    0.53939E+01    0.19923E+06    0.90498E+02
   915    0.23845E+01    0.26353E+02    0.54457E+01    0.19882E+06    0.90243E+02
   916    0.23910E+01    0.26661E+02    0.54951E+01    0.19842E+06    0.89988E+02
   917    0.22935E+01    0.26971E+02    0.55442E+01    0.19801E+06    0.89735E+02
   918    0.23117E+01    0.27279E+02    0.55904E+01    0.19760E+06    0.89482E+02
   919    0.22939E+01    0.27586E+02    0.56350E+01    0.19720E+06    0.89230E+02
   920    0.22369E+01    0.27893E+02    0.56770E+01    0.19680E+06    0.88978E+02
   921    0.22862E+01    0.28200E+02    0.57168E+01    0.19640E+06    0.88727E+02
   922    0.22156E+01    0.28505E+02    0.57549E+01    0.19600E+06    0.88477E+02
   923    0.21706E+01    0.28810E+02    0.57911E+01    0.19560E+06    0.88227E+02
   924    0.21481E+01    0.29113E+02    0.58244E+01    0.19520E+06    0.87978E+02
   925    0.22191E+01    0.29415E+02    0.58551E+01    0.19480E+06    0.87730E+02
   926    0.21576E+01    0.29717E+02    0.58846E+01    0.19440E+06    0.87483E+02
   927    0.21834E+01    0.30016E+02    0.59111E+01    0.19401E+06    0.87236E+02
   928    0.22189E+01    0.30315E+02    0.59351E+01    0.19361E+06    0.86990E+02
   929    0.21868E+01    0.30611E+02    0.59577E+01    0.19322E+06    0.86744E+02
   930    0.22323E+01    0.30905E+02    0.59772E+01    0.19283E+06    0.86499E+02
   931    0.22039E+01    0.31198E+02    0.59949E+01    0.19244E+06    0.86255E+02
   932    0.22469E+01    0.31488E+02    0.60105E+01    0.19205E+06    0.86011E+02
   933    0.22838E+01    0.31776E+02    0.60244E+01    0.19166E+06    0.85769E+02
   934    0.23115E+01    0.32063E+02    0.60372E+01    0.19127E+06    0.85526E+02
   935    0.23268E+01    0.32347E+02    0.60463E+01    0.19088E+06    0.85285E+02
   936    0.24009E+01    0.32628E+02    0.60544E+01    0.19050E+06    0.85044E+02
   937    0.23820E+01    0.32907E+02    0.60606E+01    0.19011E+06    0.84804E+02
   938    0.24154E+01    0.33183E+02    0.60652E+01    0.18973E+06    0.84565E+02
   939    0.24981E+01    0.33455E+02    0.60681E+01    0.18934E+06    0.84326E+02
   940    0.24783E+01    0.33726E+02    0.60697E+01    0.18896E+06    0.84088E+02
   941    0.25014E+01    0.33993E+02    0.60698E+01    0.18858E+06    0.83850E+02
   942    0.24900E+01    0.34257E+02    0.60688E+01    0.18820E+06    0.83614E+02
   943    0.25895E+01    0.34517E+02    0.60671E+01    0.18782E+06    0.83378E+02
   944    0.26480E+01    0.34774E+02    0.60639E+01    0.18744E+06    0.83142E+02
   945    0.26626E+01    0.35027E+02    0.60603E+01    0.18706E+06    0.82907E+02
   946    0.27042E+01    0.35278E+02    0.60560E+01    0.18669E+06    0.82674E+02
   947    0.26954E+01    0.35524E+02    0.60523E+01    0.18631E+06    0.82440E+02
   948    0.25589E+01    0.35768E+02    0.60481E+01    0.18594E+06    0.82208E+02
   949    0.25884E+01    0.36006E+02    0.60447E+01    0.18556E+06    0.81976E+02
   950    0.25582E+01    0.36241E+02    0.60410E+01    0.18519E+06    0.81744E+02
   951    0.25396E+01    0.36473E+02    0.60383E+01    0.18482E+06    0.81514E+02
   952    0.25320E+01    0.36700E+02    0.60367E+01    0.18445E+06    0.81284E+02
   953    0.24606E+01    0.36923E+02    0.60348E+01    0.18408E+06    0.81055E+02
   954    0.23994E+01    0.37141E+02    0.60335E+01    0.18371E+06    0.80826E+02
   955    0.22738E+01    0.37355E+02    0.60321E+01    0.18334E+06    0.80598E+02
   956    0.21577E+01    0.37565E+02    0.60302E+01    0.18298E+06    0.80371E+02
   957    0.21250E+01    0.37769E+02    0.60292E+01    0.18261E+06    0.80145E+02
   958    0.19526E+01    0.37969E+02    0.60270E+01    0.18225E+06    0.79919E+02
   959    0.19371E+01    0.38165E+02    0.60246E+01    0.18188E+06    0.79694E+02
   960    0.18554E+01    0.38356E+02    0.60235E+01    0.18152E+06    0.79470E+02
   961    0.17072E+01    0.38542E+02    0.60209E+01    0.18116E+06    0.79246E+02
   962    0.16406E+01    0.38723E+02    0.60184E+01    0.18080E+06    0.79023E+02
   963    0.15811E+01    0.38899E+02    0.60153E+01    0.18044E+06    0.78800E+02
   964    0.15282E+01    0.39069E+02    0.60126E+01    0.18008E+06    0.78579E+02
   965    0.14074E+01    0.39235E+02    0.60089E+01    0.17972E+06    0.78357E+02
   966    0.13668E+01    0.39396E+02    0.60050E+01    0.17936E+06    0.78137E+02
   967    0.12575E+01    0.39552E+02    0.60003E+01    0.17900E+06    0.77917E+02
   968    0.11535E+01    0.39701E+02    0.59949E+01    0.17865E+06    0.77698E+02
   969    0.11287E+01    0.39845E+02    0.59898E+01    0.17829E+06    0.77480E+02
   970    0.11085E+01    0.39984E+02    0.59827E+01    0.17794E+06    0.77262E+02
   971    0.10181E+01    0.40118E+02    0.59753E+01    0.17759E+06    0.77045E+02
   972    0.93163E+00    0.40245E+02    0.59678E+01    0.17723E+06    0.76829E+02
   973    0.84864E+00    0.40367E+02    0.59587E+01    0.17688E+06    0.76613E+02
   974    0.84307E+00    0.40484E+02    0.59482E+01    0.17653E+06    0.76398E+02
   975    0.84029E+00    0.40595E+02    0.59379E+01    0.17618E+06    0.76183E+02
   976    0.83996E+00    0.40699E+02    0.59265E+01    0.17583E+06    0.75969E+02
   977    0.84170E+00    0.40799E+02    0.59147E+01    0.17549E+06    0.75756E+02
   978    0.77090E+00    0.40892E+02    0.59018E+01    0.17514E+06    0.75544E+02
   979    0.85004E+00    0.40980E+02    0.58886E+01    0.17479E+06    0.75332E+02
   980    0.85592E+00    0.41062E+02    0.58742E+01    0.17445E+06    0.75121E+02
   981    0.86247E+00    0.41137E+02    0.58588E+01    0.17410E+06    0.74910E+02
   982    0.86935E+00    0.41207E+02    0.58429E+01    0.17376E+06    0.74700E+02
   983    0.95048E+00    0.41271E+02    0.58258E+01    0.17342E+06    0.74491E+02
   984    0.95694E+00    0.41327E+02    0.58078E+01    0.17308E+06    0.74282E+02
   985    0.10369E+01    0.41379E+02    0.57885E+01    0.17273E+06    0.74074E+02
   986    0.10416E+01    0.41425E+02    0.57685E+01    0.17239E+06    0.73867E+02
   987    0.10448E+01    0.41464E+02    0.57471E+01    0.17206E+06    0.73660E+02
   988    0.11204E+01    0.41498E+02    0.57247E+01    0.17172E+06    0.73454E+02
   989    0.11940E+01    0.41525E+02    0.57022E+01    0.17138E+06    0.73248E+02
   990    0.12650E+01    0.41550E+02    0.56774E+01    0.17104E+06    0.73044E+02
   991    0.13332E+01    0.41565E+02    0.56518E+01    0.17071E+06    0.72839E+02
   992    0.13981E+01    0.41574E+02    0.56248E+01    0.17037E+06    0.72636E+02
   993    0.13852E+01    0.41577E+02    0.55964E+01    0.17004E+06    0.72433E+02
   994    0.14427E+01    0.41575E+02    0.55676E+01    0.16971E+06    0.72231E+02
   995    0.15702E+01    0.41567E+02    0.55369E+01    0.16937E+06    0.72029E+02
   996    0.16188E+01    0.41551E+02    0.55053E+01    0.16904E+06    0.71828E+02
   997    0.16625E+01    0.41531E+02    0.54714E+01    0.16871E+06    0.71627E+02
   998    0.17008E+01    0.41504E+02    0.54374E+01    0.16838E+06    0.71428E+02
   999    0.17334E+01    0.41471E+02    0.54014E+01    0.16805E+06    0.71228E+02
  1000    0.17600E+01    0.41433E+02    0.53635E+01    0.16772E+06    0.71030E+02
  1001    0.17807E+01    0.41388E+02    0.53252E+01    0.16740E+06    0.70832E+02
  1002    0.17228E+01    0.41337E+02    0.52855E+01    0.16707E+06    0.70634E+02
  1003    0.17373E+01    0.41281E+02    0.52439E+01    0.16674E+06    0.70438E+02
  1004    0.17519E+01    0.41219E+02    0.52015E+01    0.16642E+06    0.70242E+02
  1005    0.18432E+01    0.41150E+02    0.51596E+01    0.16610E+06    0.70046E+02
  1006    0.18648E+01    0.41075E+02    0.51161E+01    0.16577E+06    0.69851E+02
  1007    0.18188E+01    0.40995E+02    0.50722E+01    0.16545E+06    0.69657E+02
  1008    0.15590E+01    0.40908E+02    0.50284E+01    0.16513E+06    0.69463E+02
  1009    0.15331E+01    0.40816E+02    0.49841E+01    0.16481E+06    0.69270E+02
  1010    0.15206E+01    0.40719E+02    0.49398E+01    0.16449E+06    0.69078E+02
  1011    0.14492E+01    0.40617E+02    0.48958E+01    0.16417E+06    0.68886E+02
  1012    0.13956E+01    0.40508E+02    0.48503E+01    0.16385E+06    0.68695E+02
  1013    0.13619E+01    0.40395E+02    0.48066E+01    0.16353E+06    0.68504E+02
  1014    0.13502E+01    0.40276E+02    0.47621E+01    0.16321E+06    0.68314E+02
  1015    0.12143E+01    0.40152E+02    0.47187E+01    0.16290E+06    0.68125E+02
  1016    0.11791E+01    0.40022E+02    0.46752E+01    0.16258E+06    0.67936E+02
  1017    0.11726E+01    0.39887E+02    0.46319E+01    0.16227E+06    0.67748E+02
  1018    0.11226E+01    0.39746E+02    0.45894E+01    0.16196E+06    0.67560E+02
  1019    0.10313E+01    0.39601E+02    0.45471E+01    0.16164E+06    0.67373E+02
  1020    0.10496E+01    0.39448E+02    0.45055E+01    0.16133E+06    0.67187E+02
  1021    0.10310E+01    0.39292E+02    0.44642E+01    0.16102E+06    0.67002E+02
  1022    0.97766E+00    0.39130E+02    0.44235E+01    0.16071E+06    0.66816E+02
  1023    0.96615E+00    0.38964E+02    0.43860E+01    0.16040E+06    0.66632E+02
  1024    0.92432E+00    0.38791E+02    0.43477E+01    0.16009E+06    0.66448E+02
  1025    0.85438E+00    0.38616E+02    0.43133E+01    0.15978E+06    0.66265E+02
  1026    0.10557E+01    0.38434E+02    0.42781E+01    0.15947E+06    0.66082E+02
  1027    0.10103E+01    0.38249E+02    0.42439E+01    0.15917E+06    0.65900E+02
  1028    0.94346E+00    0.38060E+02    0.42117E+01    0.15886E+06    0.65719E+02
  1029    0.93152E+00    0.37865E+02    0.41791E+01    0.15855E+06    0.65538E+02
  1030    0.90240E+00    0.37666E+02    0.41477E+01    0.15825E+06    0.65358E+02
  1031    0.70974E+00    0.37463E+02    0.41188E+01    0.15795E+06    0.65179E+02
  1032    0.72714E+00    0.37254E+02    0.40868E+01    0.15764E+06    0.65000E+02
  1033    0.65966E+00    0.37042E+02    0.40565E+01    0.15734E+06    0.64821E+02
  1034    0.73233E+00    0.36827E+02    0.40275E+01    0.15704E+06    0.64644E+02
  1035    0.72449E+00    0.36606E+02    0.39979E+01    0.15674E+06    0.64467E+02
  1036    0.71263E+00    0.36381E+02    0.39682E+01    0.15644E+06    0.64290E+02
  1037    0.69892E+00    0.36154E+02    0.39386E+01    0.15614E+06    0.64114E+02
  1038    0.75984E+00    0.35923E+02    0.39089E+01    0.15584E+06    0.63939E+02
  1039    0.82330E+00    0.35687E+02    0.38822E+01    0.15554E+06    0.63764E+02
  1040    0.74292E+00    0.35448E+02    0.38532E+01    0.15525E+06    0.63590E+02
  1041    0.81802E+00    0.35207E+02    0.38265E+01    0.15495E+06    0.63417E+02
  1042    0.82794E+00    0.34960E+02    0.37974E+01    0.15465E+06    0.63244E+02
  1043    0.84916E+00    0.34711E+02    0.37699E+01    0.15436E+06    0.63072E+02
  1044    0.95814E+00    0.34458E+02    0.37400E+01    0.15407E+06    0.62900E+02
  1045    0.93423E+00    0.34205E+02    0.37072E+01    0.15377E+06    0.62729E+02
  1046    0.10025E+01    0.33946E+02    0.36787E+01    0.15348E+06    0.62559E+02
  1047    0.10908E+01    0.33685E+02    0.36391E+01    0.15319E+06    0.62389E+02
  1048    0.10527E+01    0.33421E+02    0.36030E+01    0.15290E+06    0.62220E+02
  1049    0.11134E+01    0.33155E+02    0.35699E+01    0.15261E+06    0.62052E+02
  1050    0.11264E+01    0.32885E+02    0.35322E+01    0.15232E+06    0.61884E+02
  1051    0.11683E+01    0.32613E+02    0.34894E+01    0.15203E+06    0.61717E+02
  1052    0.12413E+01    0.32339E+02    0.34491E+01    0.15174E+06    0.61550E+02
  1053    0.11992E+01    0.32063E+02    0.34041E+01    0.15145E+06    0.61384E+02
  1054    0.11929E+01    0.31784E+02    0.33544E+01    0.15116E+06    0.61218E+02
  1055    0.11504E+01    0.31504E+02    0.33078E+01    0.15088E+06    0.61054E+02
  1056    0.11484E+01    0.31222E+02    0.32569E+01    0.15059E+06    0.60889E+02
  1057    0.11893E+01    0.30938E+02    0.32093E+01    0.15031E+06    0.60726E+02
  1058    0.13495E+01    0.30653E+02    0.31577E+01    0.15002E+06    0.60562E+02
  1059    0.14086E+01    0.30366E+02    0.31099E+01    0.14974E+06    0.60400E+02
  1060    0.14431E+01    0.30077E+02    0.30584E+01    0.14946E+06    0.60238E+02
  1061    0.14556E+01    0.29787E+02    0.30109E+01    0.14917E+06    0.60077E+02
  1062    0.15224E+01    0.29496E+02    0.29601E+01    0.14889E+06    0.59916E+02
  1063    0.14232E+01    0.29204E+02    0.29136E+01    0.14861E+06    0.59756E+02
  1064    0.14574E+01    0.28911E+02    0.28568E+01    0.14833E+06    0.59596E+02
  1065    0.14787E+01    0.28617E+02    0.28046E+01    0.14805E+06    0.59437E+02
  1066    0.14152E+01    0.28322E+02    0.27572E+01    0.14777E+06    0.59279E+02
  1067    0.14921E+01    0.28027E+02    0.27148E+01    0.14750E+06    0.59121E+02
  1068    0.14889E+01    0.27731E+02    0.26701E+01    0.14722E+06    0.58964E+02
  1069    0.14821E+01    0.27435E+02    0.26158E+01    0.14694E+06    0.58807E+02
  1070    0.15484E+01    0.27138E+02    0.25671E+01    0.14667E+06    0.58651E+02
  1071    0.14672E+01    0.26841E+02    0.25240E+01    0.14639E+06    0.58496E+02
  1072    0.14638E+01    0.26544E+02    0.24866E+01    0.14612E+06    0.58341E+02
  1073    0.15405E+01    0.26248E+02    0.24479E+01    0.14584E+06    0.58186E+02
  1074    0.14768E+01    0.25951E+02    0.24078E+01    0.14557E+06    0.58032E+02
  1075    0.14977E+01    0.25654E+02    0.23666E+01    0.14530E+06    0.57879E+02
  1076    0.14572E+01    0.25358E+02    0.23319E+01    0.14503E+06    0.57726E+02
  1077    0.15060E+01    0.25063E+02    0.22890E+01    0.14475E+06    0.57574E+02
  1078    0.14238E+01    0.24768E+02    0.22677E+01    0.14448E+06    0.57422E+02
  1079    0.13613E+01    0.24474E+02    0.22311E+01    0.14421E+06    0.57271E+02
  1080    0.13952E+01    0.24179E+02    0.21942E+01    0.14395E+06    0.57121E+02
  1081    0.13049E+01    0.23888E+02    0.21646E+01    0.14368E+06    0.56970E+02
  1082    0.12414E+01    0.23597E+02    0.21350E+01    0.14341E+06    0.56821E+02
  1083    0.12070E+01    0.23306E+02    0.21057E+01    0.14314E+06    0.56672E+02
  1084    0.12040E+01    0.23017E+02    0.20767E+01    0.14288E+06    0.56524E+02
  1085    0.11605E+01    0.22730E+02    0.20556E+01    0.14261E+06    0.56376E+02
  1086    0.11531E+01    0.22444E+02    0.20204E+01    0.14234E+06    0.56228E+02
  1087    0.11098E+01    0.22160E+02    0.20084E+01    0.14208E+06    0.56081E+02
  1088    0.10330E+01    0.21876E+02    0.19825E+01    0.14182E+06    0.55935E+02
  1089    0.99920E+00    0.21595E+02    0.19652E+01    0.14155E+06    0.55789E+02
  1090    0.93654E+00    0.21316E+02    0.19345E+01    0.14129E+06    0.55644E+02
  1091    0.92162E+00    0.21039E+02    0.19201E+01    0.14103E+06    0.55499E+02
  1092    0.95676E+00    0.20763E+02    0.19000E+01    0.14077E+06    0.55355E+02
  1093    0.89573E+00    0.20490E+02    0.18817E+01    0.14051E+06    0.55211E+02
  1094    0.74085E+00    0.20219E+02    0.18581E+01    0.14025E+06    0.55068E+02
  1095    0.79159E+00    0.19952E+02    0.18292E+01    0.13999E+06    0.54925E+02
  1096    0.75315E+00    0.19685E+02    0.18101E+01    0.13973E+06    0.54783E+02
  1097    0.70213E+00    0.19421E+02    0.17934E+01    0.13947E+06    0.54641E+02
  1098    0.71516E+00    0.19161E+02    0.17721E+01    0.13921E+06    0.54500E+02
  1099    0.72028E+00    0.18903E+02    0.17462E+01    0.13895E+06    0.54359E+02
  1100    0.71982E+00    0.18649E+02    0.17233E+01    0.13870E+06    0.54219E+02
